Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Humidity(%),dewpoint_2m (°C),Rainfall (mm),windspeed (kmph),winddirection_100m (°),temp,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOx_SubIndex,CO_SubIndex,O3_SubIndex,AQI,min_temp,max_temp
19-07-2019,51.83,120.02,26.77,34.25,0.43,32.47,79.41666667,22.0625,0.229166667,14.8625,249.625,5.6,86.38333333,113.3466667,42.8125,33.4625,21.5,32.47,113,23.7,29.3
20-07-2019,38.92,71.88,23.97,13.61,0.42,29.74,82.70833333,22.15833333,0.204166667,15.76666667,264.375,6.8,64.86666667,71.88,17.0125,29.9625,21,29.74,72,22.5,29.3
21-07-2019,20.3,63.46,19.74,14.34,0.4,27.02,73.25,21.33333333,0.241666667,16.65833333,194.1666667,6.9,33.83333333,63.46,17.925,24.675,20,27.02,63,23.4,30.3
22-07-2019,15.65,65.67,20.2,12.73,0.4,25.57,77.20833333,22.0125,0.204166667,15.48333333,195.625,6.9,26.08333333,65.67,15.9125,25.25,20,25.57,66,23.9,30.8
23-07-2019,9.1,50.17,14.28,16.01,0.24,27.27,74.625,21.67083333,0.0125,16.83333333,226.4583333,6.3,15.16666667,50.17,20.0125,17.85,12,27.27,50,23.7,30
24-07-2019,13.91,59.52,16.07,22.07,0.26,25.69,74.91666667,21.67083333,0.154166667,25.60833333,249.9166667,6.7,23.18333333,59.52,27.5875,20.0875,13,25.69,60,24,30.7
25-07-2019,20.73,71.73,27.93,30.84,0.33,20.7,76.29166667,21.6875,0.295833333,29.72916667,268.375,6.5,34.55,71.73,38.55,34.9125,16.5,20.7,72,24,30.5
26-07-2019,24.73,78.58,30.18,35.88,0.35,18.79,85.79166667,21.71666667,0.575,29.70416667,262.2916667,4.6,41.21666667,78.58,44.85,37.725,17.5,18.79,79,22.6,27.2
27-07-2019,18.6,56.75,19.94,18.35,0.23,19.8,88.70833333,21.37916667,0.404166667,40.12083333,266.25,2.6,31,56.75,22.9375,24.925,11.5,19.8,57,22.3,24.9
28-07-2019,13.04,37.04,23.01,13.17,0.21,17.41,92.75,21.58333333,0.925,37.325,268.9166667,1.6,21.73333333,37.04,16.4625,28.7625,10.5,17.41,37,22.3,23.9
29-07-2019,9.21,22.83,19.15,12.81,0.26,20.03,92.54166667,21.56666667,1.1,35.58333333,256,1.5,15.35,22.83,16.0125,23.9375,13,20.03,24,22.2,23.7
30-07-2019,11.87,23.61,19.32,19.17,0.23,20.98,85,21.06666667,0.229166667,36.49583333,256.375,3.7,19.78333333,23.61,23.9625,24.15,11.5,20.98,24,22.1,25.8
31-07-2019,18.63,42.33,19.08,36.64,0.27,18.63,77.125,20.94166667,0.058333333,32.6875,259.3333333,6.8,31.05,42.33,45.8,23.85,13.5,18.63,46,22.9,29.7
08-01-2019,17.03,33.16,34.38,21.82,0.23,16.65,83.70833333,21.24166667,0.504166667,35.18333333,261.5,5,28.38333333,33.16,27.275,42.975,11.5,16.65,43,22.6,27.6
08-02-2019,14.8,22.18,19.2,17.83,0.25,15.54,90.66666667,21.0125,1.416666667,40.4125,258.8333333,2.2,24.66666667,22.18,22.2875,24,12.5,15.54,25,22.1,24.3
08-03-2019,11.48,18.62,12.72,8.61,0.25,18.92,89.58333333,20.8125,0.979166667,44.24166667,253.375,2,19.13333333,18.62,10.7625,15.9,12.5,18.92,19,21.6,23.6
08-04-2019,10.86,20.34,12.13,12.23,0.26,23.11,84,20.87916667,0.325,40.0875,252.875,3.5,18.1,20.34,15.2875,15.1625,13,23.11,23,22.3,25.8
08-05-2019,13.43,25.37,10.97,19.21,0.24,20.72,87.41666667,21.32083333,0.383333333,38.42083333,257.5416667,3.9,22.38333333,25.37,24.0125,13.7125,12,20.72,25,22,25.9
08-06-2019,14.21,30.24,18.17,18.65,0.27,17.66,90.58333333,21.7375,0.5,38.33333333,265.1666667,2.7,23.68333333,30.24,23.3125,22.7125,13.5,17.66,30,22.5,25.2
08-07-2019,13.53,24.29,35.32,20.49,0.33,13.84,90.625,21.675,0.625,42.22916667,265.5833333,2,22.55,24.29,25.6125,44.15,16.5,13.84,44,22.6,24.6
08-08-2019,11.45,36.52,41.98,17.36,0.15,18.77,85.66666667,21.62083333,0.233333333,37.4875,260.4583333,5.2,19.08333333,36.52,21.7,52.475,7.5,18.77,52,22.5,27.7
08-09-2019,11.14,48.66,20.04,45.1,0.33,25.2,81.45833333,21.35833333,0.075,36.20416667,243.5833333,5.2,18.56666667,48.66,56.375,25.05,16.5,25.2,56,23.1,28.3
08-10-2019,13.63,53.22,34.13,30.88,0.38,23.99,75.95833333,21.04166667,0,31.9,255.5833333,5.2,22.71666667,53.22,38.6,42.6625,19,23.99,53,23.5,28.7
08-11-2019,21.24,73.06,41.21,38.67,0.32,22.36,74.41666667,20.625,0.004166667,29.3375,274.0833333,5.8,35.4,73.06,48.3375,51.5125,16,22.36,73,22.8,28.6
08-12-2019,44.36,132.22,46.36,55.63,0.45,19.05,76.58333333,21.07916667,0.020833333,26.10833333,285.9583333,5.8,73.93333333,121.48,69.5375,57.95,22.5,19.05,121,23,28.8
13-08-2019,38.76,109.92,60.75,37.01,0.5,17.6,81.20833333,21.8125,0.108333333,23.27083333,278.625,3.8,64.6,106.6133333,46.2625,75.9375,25,17.6,107,23.7,27.5
14-08-2019,26.38,89.91,46.42,39.65,0.43,23.15,78.875,21.5875,0.029166667,23.24166667,263.3333333,5.7,43.96666667,89.91,49.5625,58.025,21.5,23.15,90,23.2,28.9
15-08-2019,24.17,84.71,36.08,54.19,0.31,22.5,77.66666667,21.60416667,0.029166667,23.39166667,264,7.1,40.28333333,84.71,67.7375,45.1,15.5,22.5,85,22.9,30
16-08-2019,25.91,85.02,43.26,38.44,0.36,20.92,75.125,21.54583333,0.008333333,23.19583333,269.75,7,43.18333333,85.02,48.05,54.075,18,20.92,85,23.1,30.1
17-08-2019,30.13,106.65,38.17,28.28,0.39,22.83,72.70833333,21.0375,0,20.25,287.5,6.3,50.21666667,104.4333333,35.35,47.7125,19.5,22.83,104,23.4,29.7
18-08-2019,37.59,117.62,53.18,23.81,0.54,17.89,81.58333333,22.25416667,0.258333333,17.62083333,283.4583333,5,62.65,111.7466667,29.7625,66.475,27,17.89,112,23.7,28.7
19-08-2019,30.7,96.35,58.64,32.85,0.53,18.96,83.125,22.5,0.295833333,17.65,291.4166667,7.1,51.16666667,96.35,41.0625,73.3,26.5,18.96,96,23.1,30.2
20-08-2019,49.91,125.24,53.99,34.58,0.54,18.46,78.41666667,22.0375,0.0625,20.1125,306.2916667,5.9,83.18333333,116.8266667,43.225,67.4875,27,18.46,117,24,29.9
21-08-2019,44.13,122.7,30.42,44.83,0.42,22.13,83.33333333,22.09583333,0.366666667,22.05833333,292.9583333,5,73.55,115.1333333,56.0375,38.025,21,22.13,115,23.2,28.2
22-08-2019,38.08,110.26,21.66,42.02,0.38,22.83,83.375,21.82916667,0.2375,23.55416667,294.9583333,7.1,63.46666667,106.84,52.525,27.075,19,22.83,107,22.6,29.7
23-08-2019,39.29,103.25,28.48,39.96,0.45,19.3,84.41666667,21.3,0.108333333,25.66666667,284.125,2.8,65.48333333,102.1666667,49.95,35.6,22.5,19.3,102,22.8,25.6
24-08-2019,26.37,86.65,22.87,42.88,0.36,22.85,75.58333333,20.70416667,0.004166667,26.56666667,276.9166667,6.5,43.95,86.65,53.6,28.5875,18,22.85,87,22.7,29.2
25-08-2019,23.71,65.33,20.77,28.32,0.36,26.19,75.125,20.525,0.008333333,25.41666667,270.125,5.3,39.51666667,65.33,35.4,25.9625,18,26.19,65,23,28.3
26-08-2019,23.56,84.85,25.98,29.05,0.37,24.69,71.91666667,19.67916667,0,27.02083333,261.6666667,5.9,39.26666667,84.85,36.3125,32.475,18.5,24.69,85,22.6,28.5
27-08-2019,23.96,94.71,25,30.85,0.35,29.67,68.41666667,19.20833333,0,25.67916667,256.25,7,39.93333333,94.71,38.5625,31.25,17.5,29.67,95,22.4,29.4
28-08-2019,24.93,85.1,26.72,30.04,0.33,30.58,69.25,19.54166667,0,22.24583333,253.5,7.3,41.55,85.1,37.55,33.4,16.5,30.58,85,22.4,29.7
29-08-2019,20.62,72.44,23.74,18.17,0.34,24.78,74,21.27916667,0.05,17.82083333,270.3333333,6.4,34.36666667,72.44,22.7125,29.675,17,24.78,72,23.6,30
30-08-2019,26.16,53.83,23.42,26.83,0.34,21.68,80.45833333,22.13333333,0.2375,22.3375,269.3333333,6.2,43.6,53.83,33.5375,29.275,17,21.68,54,23.5,29.7
31-08-2019,19.01,42.56,22.57,22.44,0.32,19.55,90.375,22.075,0.366666667,27.07916667,271.4166667,3.1,31.68333333,42.56,28.05,28.2125,16,19.55,43,22.7,25.8
09-01-2019,18.01,32.45,21.1,23.4,0.31,18.01,92.25,21.68333333,0.845833333,28.725,259.375,2.4,30.01666667,32.45,29.25,26.375,15.5,18.01,32,22.1,24.5
09-02-2019,26.26,54.35,19.09,34,0.34,17.52,89.75,21.52083333,0.241666667,27.10416667,272.0833333,3.2,43.76666667,54.35,42.5,23.8625,17,17.52,54,22,25.2
09-03-2019,23.39,47.5,19.98,31.45,0.35,17.8,90.91666667,21.9375,0.554166667,29.80833333,271.7916667,3.7,38.98333333,47.5,39.3125,24.975,17.5,17.8,48,22.2,25.9
09-04-2019,16.53,32.69,19.41,26.37,0.34,18.47,91.91666667,21.75416667,0.820833333,29.79583333,264.625,4.2,27.55,32.69,32.9625,24.2625,17,18.47,33,22,26.2
09-05-2019,11.02,27.51,22.88,25.22,0.28,20.29,83.75,21.68333333,0.104166667,35.5375,262.2916667,5.8,18.36666667,27.51,31.525,28.6,14,20.29,32,22.4,28.2
09-06-2019,11.79,33.01,17.86,26.16,0.3,18.31,84.04166667,21.51666667,0.2125,36.2625,265.0833333,4.4,19.65,33.01,32.7,22.325,15,18.31,33,23,27.4
09-07-2019,13.94,34.67,21.24,25,0.27,16.33,87.79166667,21.68333333,0.554166667,36.09583333,262.4583333,3.6,23.23333333,34.67,31.25,26.55,13.5,16.33,35,22.6,26.2
09-08-2019,10.48,30.71,19.17,30.9,0.28,19.53,83.04166667,21.53333333,0.1125,33.65416667,259.2916667,4,17.46666667,30.71,38.625,23.9625,14,19.53,39,22.8,26.8
09-09-2019,11.76,34.47,23.69,37.48,0.3,17.99,76.375,21.14166667,0.045833333,32.34166667,255.7916667,5.6,19.6,34.47,46.85,29.6125,15,17.99,47,23.2,28.8
09-10-2019,13.38,51.77,22.61,26.72,0.29,19.9,76.70833333,20.90416667,0,29.95833333,253.5,5.4,22.3,51.77,33.4,28.2625,14.5,19.9,52,22.6,28
09-11-2019,15.53,61.83,29.55,18.52,0.3,20.36,75.91666667,20.71666667,0.008333333,27.7875,261.375,4.8,25.88333333,61.83,23.15,36.9375,15,20.36,62,23,27.8
09-12-2019,27.08,86.8,23.1,36.84,0.39,17.5,77.625,20.85833333,0.029166667,26.06666667,265.8333333,4.1,45.13333333,86.8,46.05,28.875,19.5,17.5,87,23.2,27.3
13-09-2019,15.67,54.6,18.86,39.9,0.31,19.54,81.66666667,21.42916667,0.016666667,26.13333333,258.625,4.8,26.11666667,54.6,49.875,23.575,15.5,19.54,55,22.4,27.2
14-09-2019,19.17,64.66,19.43,26.92,0.33,23.01,79.83333333,21.3625,0.120833333,22.7625,269.25,6.1,31.95,64.66,33.65,24.2875,16.5,23.01,65,22.6,28.7
15-09-2019,34.02,84.58,28.74,35.92,0.54,23.16,78.70833333,21.44583333,0.041666667,21.59166667,280,6.1,56.7,84.58,44.9,35.925,27,23.16,85,22.8,28.9
16-09-2019,41.55,105.29,22.97,45.68,0.48,21.82,82.95833333,22.1,0.329166667,19.16666667,289.5416667,5.6,69.25,103.5266667,57.1,28.7125,24,21.82,104,23.1,28.7
17-09-2019,41.57,97.89,20.67,28.2,0.37,22.17,85.625,22.39583333,0.316666667,16.65416667,295.0833333,5.6,69.28333333,97.89,35.25,25.8375,18.5,22.17,98,22.9,28.5
18-09-2019,31.98,73.79,30.64,14.64,0.56,32.15,93.79166667,22.77916667,1.441666667,5.783333333,145.0833333,4.3,53.3,73.79,18.3,38.3,28,32.15,74,22.9,27.2
19-09-2019,23.62,49.53,25.06,5.12,0.61,25.08,90.875,22.375,0.545833333,12.42916667,143.9166667,5.6,39.36666667,49.53,6.4,31.325,30.5,25.08,50,22.3,27.9
20-09-2019,19.52,42.93,31.36,22.17,0.64,20.61,84.66666667,21.41666667,0.15,15.75833333,244.1666667,5.9,32.53333333,42.93,27.7125,39.2,32,20.61,43,21.9,27.8
21-09-2019,26.07,71.35,23.57,38.6,0.6,26.54,85.45833333,22.23333333,0.108333333,9.4125,215.9583333,7,43.45,71.35,48.25,29.4625,30,26.54,71,21.9,28.9
22-09-2019,24.73,54.04,22.76,6.25,0.49,31.07,87.04166667,22.725,0.458333333,9.683333333,169.0833333,6.1,41.21666667,54.04,7.8125,28.45,24.5,31.07,54,23.1,29.2
23-09-2019,32.24,63.49,31.65,8.82,0.72,25.71,88.08333333,22.75,1.116666667,6.283333333,230.25,7.2,53.73333333,63.49,11.025,39.5625,36,25.71,63,22,29.2
24-09-2019,29.77,47.71,25.92,5.95,0.53,29.66,90.33333333,22.63333333,0.966666667,8.820833333,137.875,5.7,49.61666667,47.71,7.4375,32.4,26.5,29.66,50,22.5,28.2
25-09-2019,31.92,54.92,22.93,3.23,0.47,28.42,91,22.49166667,0.266666667,17.75833333,142.2916667,4.5,53.2,54.92,4.0375,28.6625,23.5,28.42,55,22.4,26.9
26-09-2019,16.16,36.27,16.52,2.75,0.4,22.54,86.70833333,21.90416667,0.116666667,22.22916667,151.7916667,5.4,26.93333333,36.27,3.4375,20.65,20,22.54,36,22.3,27.7
27-09-2019,23.32,59.62,24.72,15.72,0.51,17.25,83.16666667,21.65,0.170833333,16.37916667,203.5833333,6,38.86666667,59.62,19.65,30.9,25.5,17.25,60,22.4,28.4
28-09-2019,30.5,70.28,24.45,18.65,0.53,24.32,83.91666667,21.85833333,0.016666667,14.22083333,206.5416667,6.1,50.83333333,70.28,23.3125,30.5625,26.5,24.32,70,22.4,28.5
29-09-2019,33.64,83.36,30.48,4.82,0.78,20.8,84.91666667,21.89583333,0.0875,14.09583333,180.125,7.1,56.06666667,83.36,6.025,38.1,39,20.8,83,21.9,29
30-09-2019,30.43,49.91,33.11,3.59,0.97,21.49,87,22.1625,0.429166667,12.09583333,184.7083333,6.9,50.71666667,49.91,4.4875,41.3875,48.5,21.49,51,22.1,29
10-01-2019,25.85,66.75,17.54,8.96,0.48,36.77,84.54166667,22.24166667,0.029166667,9.283333333,213.5833333,7.6,43.08333333,66.75,11.2,21.925,24,36.77,67,21.7,29.3
10-02-2019,27.13,70.48,20.49,11.79,0.44,26.63,81.375,21.94166667,0.0125,12.02916667,211.0416667,7,45.21666667,70.48,14.7375,25.6125,22,26.63,70,22.5,29.5
10-03-2019,36.45,106.24,35.33,10.6,0.57,21.63,83.08333333,22.1125,0.083333333,7.6125,215.4583333,7.2,60.75,104.16,13.25,44.1625,28.5,21.63,104,22.3,29.5
10-04-2019,41.26,91.85,29.53,35.06,0.49,32.34,85.875,22,0.295833333,10.5375,272.1666667,7,68.76666667,91.85,43.825,36.9125,24.5,32.34,92,21.9,28.9
10-05-2019,34.68,80.09,29.03,21.62,0.42,29.11,85.41666667,21.92083333,0.091666667,7.504166667,136.6666667,7.6,57.8,80.09,27.025,36.2875,21,29.11,80,21.4,29
10-06-2019,48.4,91.49,37.13,17.36,0.72,31.13,87,21.9625,0.275,6.679166667,194.875,6.9,80.66666667,91.49,21.7,46.4125,36,31.13,91,21.7,28.6
10-07-2019,47.96,89.58,23.71,13.74,0.51,39.45,85.70833333,21.6875,0.6875,6.4875,172.9583333,7.9,79.93333333,89.58,17.175,29.6375,25.5,39.45,90,21.2,29.1
10-08-2019,52.57,72.64,17.99,7.07,0.51,37.71,86.375,21.9375,0.283333333,8.804166667,43.75,7,87.61666667,72.64,8.8375,22.4875,25.5,37.71,88,21.6,28.6
10-09-2019,52.14,73.81,26.53,9.13,0.73,33.78,85.83333333,21.74583333,0.275,5.8125,122.7916667,7,86.9,73.81,11.4125,33.1625,36.5,33.78,87,21.3,28.3
10-10-2019,35.07,56.34,29.45,8.45,0.63,30.1,87,21.52083333,0.608333333,5.841666667,133.6666667,8,58.45,56.34,10.5625,36.8125,31.5,30.1,58,20.8,28.8
10-11-2019,30.55,55.66,20.67,11.01,0.49,43.29,87.875,21.725,0.15,5.75,162.625,5.6,50.91666667,55.66,13.7625,25.8375,24.5,43.29,56,21.6,27.2
10-12-2019,28.35,67.55,23.94,8.98,0.51,45.77,87.25,21.69583333,0.291666667,7.729166667,128.7083333,6.9,47.25,67.55,11.225,29.925,25.5,45.77,68,21.5,28.4
13-10-2019,25.92,55.04,20.88,6.78,0.49,37.11,88.66666667,21.88333333,0.470833333,5.941666667,98.41666667,7.5,43.2,55.04,8.475,26.1,24.5,37.11,55,21.2,28.7
14-10-2019,39.66,62.74,17.49,11.4,0.42,36.02,85.83333333,21.95833333,0.1125,11.5625,70.5,7.4,66.1,62.74,14.25,21.8625,21,36.02,66,21.6,29
15-10-2019,43.63,92.57,21.02,6.77,0.47,35.42,84.45833333,21.63333333,0.079166667,12.47083333,87.45833333,6.6,72.71666667,92.57,8.4625,26.275,23.5,35.42,93,21.7,28.3
16-10-2019,46.2,64.14,19.11,4.46,0.48,45.77,88.75,21.76666667,0.191666667,10.8125,94.58333333,5.5,77,64.14,5.575,23.8875,24,45.77,77,21.9,27.4
17-10-2019,36.99,78.82,21.93,4.24,0.51,30.71,91.625,21.77083333,0.079166667,13.075,109.9583333,5,61.65,78.82,5.3,27.4125,25.5,30.71,79,21.3,26.3
18-10-2019,18.39,54.28,20.62,2.75,0.47,24.19,87.125,21.4,0.0625,18.85833333,115.2916667,5.7,30.65,54.28,3.4375,25.775,23.5,24.19,54,21.9,27.6
19-10-2019,16.37,64.31,18.85,2.81,0.46,32.04,87.58333333,21.23333333,0.083333333,15.5375,103.9583333,5.4,27.28333333,64.31,3.5125,23.5625,23,32.04,64,21.6,27
20-10-2019,20.18,48.47,21.4,4.45,0.51,28.12,90,21.575,0.183333333,13.77083333,109.625,5.6,33.63333333,48.47,5.5625,26.75,25.5,28.12,48,21.5,27.1
21-10-2019,15.49,52.57,20.49,2.05,0.44,29.9,92.25,21.72083333,0.254166667,12.63333333,96.08333333,4.1,25.81666667,52.57,2.5625,25.6125,22,29.9,53,21.5,25.6
22-10-2019,39.91,83.41,35.17,9.33,0.69,20.57,84.70833333,21.26666667,0.0375,5.5375,78.95833333,5.7,66.51666667,83.41,11.6625,43.9625,34.5,20.57,83,21.7,27.4
23-10-2019,42.07,91.36,22.29,12.52,0.53,22.61,87.75,21.4,0.145833333,12.85,293.75,5.2,70.11666667,91.36,15.65,27.8625,26.5,22.61,91,21.8,27
24-10-2019,21.89,59.28,27.69,33.03,0.47,17.35,86.16666667,21.2125,0.0375,14.8875,273.5416667,4.5,36.48333333,59.28,41.2875,34.6125,23.5,17.35,59,21.6,26.1
25-10-2019,33.18,88.82,27.3,12.33,0.53,21.09,84.91666667,20.85833333,0.091666667,12.12083333,213.8333333,5.9,55.3,88.82,15.4125,34.125,26.5,21.09,89,21.3,27.2
26-10-2019,18.27,69.52,22.77,2.73,0.51,20.99,81.875,20.7,0.0375,17.425,171.0416667,5.9,30.45,69.52,3.4125,28.4625,25.5,20.99,70,21.5,27.4
27-10-2019,28.75,71.22,18.54,9.8,0.44,27.47,86.45833333,21.4375,0.2,13.35416667,138.375,6.6,47.91666667,71.22,12.25,23.175,22,27.47,71,21.7,28.3
28-10-2019,51.09,109.81,24.88,6.28,0.56,27.61,86.125,21.64583333,0.075,15.4625,103.5,7,85.15,106.54,7.85,31.1,28,27.61,107,21.1,28.1
29-10-2019,35.88,67.41,28.3,3.89,0.63,24.78,88.58333333,21.74166667,0.133333333,14.00833333,97.70833333,6.5,59.8,67.41,4.8625,35.375,31.5,24.78,67,21.4,27.9
30-10-2019,32.27,65.24,27.29,3.53,0.61,25.37,88.70833333,21.1875,0.241666667,15.09583333,116.125,6.1,53.78333333,65.24,4.4125,34.1125,30.5,25.37,65,21.1,27.2
31-10-2019,16.33,58.62,19.59,2.61,0.42,25.37,91.58333333,21.61666667,0.3375,14.53333333,116.5833333,5.1,27.21666667,58.62,3.2625,24.4875,21,25.37,59,21.5,26.6
11-01-2019,17.89,64.76,19.83,2.43,0.44,24.57,86.875,21.375,0.091666667,15.95,133.5833333,6.3,29.81666667,64.76,3.0375,24.7875,22,24.57,65,21.4,27.7
11-02-2019,28.04,82.01,26.01,3.51,0.52,28.02,85.54166667,21.33333333,0.075,12.02083333,110.0416667,7.4,46.73333333,82.01,4.3875,32.5125,26,28.02,82,21.1,28.5
11-03-2019,31.53,87.73,23.5,5.32,0.48,29.74,87.66666667,21.79583333,0.279166667,6.95,123.125,7.9,52.55,87.73,6.65,29.375,24,29.74,88,20.5,28.4
11-04-2019,57.01,125.65,28.61,18.77,0.49,38.09,80.79166667,21.05416667,0.0375,8.191666667,152.8333333,8.3,95.01666667,117.1,23.4625,35.7625,24.5,38.09,117,21.1,29.4
11-05-2019,74.74,157.48,42.43,33.67,0.64,38.92,77.29166667,20.4,0,10.92916667,125.25,7.5,149.1333333,138.32,42.0875,53.0375,32,38.92,149,21.5,29
11-06-2019,73.06,153.09,44.86,24.53,0.87,38.39,76.95833333,20.19166667,0,9.270833333,113.875,7.2,143.5333333,135.3933333,30.6625,56.075,43.5,38.39,144,21.6,28.8
11-07-2019,67.86,137.79,34.51,10.95,0.62,39.07,75.70833333,19.90833333,0,10.2875,174.25,7.9,126.2,125.1933333,13.6875,43.1375,31,39.07,126,20.9,28.8
11-08-2019,71.58,124.32,29.69,12.85,0.56,40.05,76.75,20.0125,0,9.5125,128.3333333,7.4,138.6,116.2133333,16.0625,37.1125,28,40.05,139,21.1,28.5
11-09-2019,78.29,155.17,31.73,26.13,0.62,47.16,76.66666667,19.9625,0.004166667,10.4125,106.25,7.6,160.9666667,136.78,32.6625,39.6625,31,47.16,161,20.8,28.4
11-10-2019,64.03,114.2,23.22,25,0.46,59.29,74.58333333,18.5375,0,14.58333333,56.70833333,9.6,113.4333333,109.4666667,31.25,29.025,23,59.29,113,19,28.6
11-11-2019,57.53,118.61,31,9.24,0.56,39.15,76.08333333,18.75833333,0,15.325,66.75,9,95.88333333,112.4066667,11.55,38.75,28,39.15,112,19.1,28.1
11-12-2019,51.95,102.85,23.25,13.48,0.39,41.86,75.29166667,18.29583333,0,15.17083333,68.875,9.1,86.58333333,101.9,16.85,29.0625,19.5,41.86,102,18.9,28
13-11-2019,58.58,120.11,30.08,8.31,0.49,46.5,75.29166667,17.85416667,0,14.64166667,84.58333333,8.9,97.63333333,113.4066667,10.3875,37.6,24.5,46.5,113,18.5,27.4
14-11-2019,67.92,130.7,29.54,4.86,0.57,44.12,78.04166667,18.43333333,0.0125,13.8125,104.2083333,7,126.4,120.4666667,6.075,36.925,28.5,44.12,126,19.4,26.4
15-11-2019,70.63,143.23,35.83,6.77,0.65,41.54,87.04166667,20.07916667,0.104166667,10.75833333,103.0833333,4.2,135.4333333,128.82,8.4625,44.7875,32.5,41.54,135,20.8,25
16-11-2019,63.58,136.46,30.02,9.8,0.52,43.94,76.45833333,19.26666667,0,10.825,72.125,7.5,111.9333333,124.3066667,12.25,37.525,26,43.94,124,20.6,28.1
17-11-2019,66.59,119.68,23.28,19.58,0.47,53.81,72.95833333,18.47083333,0,14.67083333,44.08333333,10.1,121.9666667,113.12,24.475,29.1,23.5,53.81,122,19.1,29.2
18-11-2019,74.95,147.35,31.04,19.69,0.53,63.51,70.25,17.92083333,0,17.44166667,48.125,9.2,149.8333333,131.5666667,24.6125,38.8,26.5,63.51,150,19.7,28.9
19-11-2019,78.1,160.55,31.93,18.42,0.59,61.72,79.58333333,19.46666667,0,11.825,82.75,7.7,160.3333333,140.3666667,23.025,39.9125,29.5,61.72,160,19.8,27.5
20-11-2019,78.78,172.46,35.26,15.02,0.67,39.88,81.54166667,19.57916667,0.016666667,14.45833333,116.5,7.9,162.6,148.3066667,18.775,44.075,33.5,39.88,163,19.3,27.2
21-11-2019,67,125,25.2,3.6,0.46,50.6,78.79166667,18.81666667,0,15.67916667,118.2916667,7.2,123.3333333,116.6666667,4.5,31.5,23,50.6,123,20,27.2
22-11-2019,72.29,155.44,47.85,4.99,0.8,48.07,73.95833333,17.30416667,0,12.52083333,110.6666667,8.8,140.9666667,136.96,6.2375,59.8125,40,48.07,141,18.7,27.5
23-11-2019,71.37,146.4,46.43,14.04,0.67,36.76,70.41666667,16.8125,0,10.54583333,87.54166667,8.8,137.9,130.9333333,17.55,58.0375,33.5,36.76,138,18.7,27.5
24-11-2019,76.23,144.57,36.31,8.78,0.69,46.99,71.91666667,17.125,0,13.40416667,97.5,8.8,154.1,129.7133333,10.975,45.3875,34.5,46.99,154,18.7,27.5
25-11-2019,77.38,163.34,36.47,7.28,0.66,50.37,74.54166667,16.975,0,17.02083333,114.2916667,10.4,157.9333333,142.2266667,9.1,45.5875,33,50.37,158,17.1,27.5
26-11-2019,77.76,157.14,37.23,5.53,0.7,41.43,77.16666667,17.05833333,0,17.09583333,118.5,9.4,159.2,138.0933333,6.9125,46.5375,35,41.43,159,17.5,26.9
27-11-2019,72.37,143.21,37.61,5.71,0.66,35.48,74.79166667,16.9625,0,16.975,113.2083333,9.6,141.2333333,128.8066667,7.1375,47.0125,33,35.48,141,17.7,27.3
28-11-2019,76.27,152.07,37.72,7.68,0.64,37.67,74.95833333,17.63333333,0,16.62916667,116.1666667,9.1,154.2333333,134.7133333,9.6,47.15,32,37.67,154,18.5,27.6
29-11-2019,64.37,123.42,36.8,3.68,0.64,33.93,76.375,18.29583333,0,14.70416667,105.375,9.2,114.5666667,115.6133333,4.6,46,32,33.93,116,18.7,27.9
30-11-2019,62.32,134.27,44.11,5.9,0.67,30.38,75.83333333,18.30833333,0,15.24583333,110.2083333,9.7,107.7333333,122.8466667,7.375,55.1375,33.5,30.38,123,18.4,28.1
12-01-2019,57.99,102.58,23.88,3.16,0.49,37.37,81.04166667,18.76666667,0.270833333,17.2875,127.625,7.1,96.65,101.72,3.95,29.85,24.5,37.37,102,19.7,26.8
12-02-2019,43.77,71.69,24.76,2.95,0.4,27.87,84.66666667,18.54583333,0.0375,13.975,116.5416667,4.4,72.95,71.69,3.6875,30.95,20,27.87,73,19.2,23.6
12-03-2019,51.3,89.79,35,3.36,0.54,28.28,88.875,19.49166667,0.079166667,12.74166667,106.9166667,4.5,85.5,89.79,4.2,43.75,27,28.28,90,19.3,23.8
12-04-2019,75.74,135.67,34.42,3.65,0.68,38.11,80.66666667,18.325,0,17.34583333,115.875,6.9,152.4666667,123.78,4.5625,43.025,34,38.11,152,19.1,26
12-05-2019,76.89,158.07,43.35,6.74,0.66,33.75,79,17.68333333,0,13.46666667,108.875,6.5,156.3,138.7133333,8.425,54.1875,33,33.75,156,18.9,25.4
12-06-2019,80.25,165.24,38.93,6.86,0.62,39.43,78.91666667,17.175,0.004166667,14.0875,116.5,7.8,167.5,143.4933333,8.575,48.6625,31,39.43,168,17.5,25.3
12-07-2019,78.91,158.7,43.09,5.74,0.73,43.35,71.5,15.37916667,0,12.9625,121.9583333,10.5,163.0333333,139.1333333,7.175,53.8625,36.5,43.35,163,15.6,26.1
12-08-2019,67.57,122.89,31.57,4.34,0.63,33.85,75.66666667,17.72083333,0.004166667,13.55,119.875,5.1,125.2333333,115.26,5.425,39.4625,31.5,33.85,125,20.2,25.3
