Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
12-05-2020,0.203448276,25.15172414,37.99310345,26.69655172,74.65517241,8.134482759,
13-05-2020,0.213793103,28.34482759,39.36896552,24.86896552,62.00689655,7.255172414,
14-05-2020,0,25.97931034,36.54827586,33.75862069,72.1862069,5.013793103,
15-05-2020,0.85862069,27.76551724,39.6862069,28.11724138,66.08965517,8.603448276,
16-05-2020,0.789655172,27.4137931,39.65862069,27.55172414,68.94137931,8.006896552,
17-05-2020,1.137931034,26.24137931,39.55862069,27.5,75.24827586,8.224137931,
18-05-2020,0,28.95517241,39.4,27.74137931,60.27931034,5.955172414,
19-05-2020,0,26.79310345,40.94827586,18.89655172,57.75862069,8.734482759,
20-05-2020,0,26.95862069,39.75517241,17.68965517,47.86551724,9.186206897,
21-05-2020,0,28.02068966,41.74137931,12.04827586,40.86551724,10.96551724,
22-05-2020,0,25.66206897,41.94137931,10.07931034,40.84482759,10.77241379,
23-05-2020,0,27.73793103,42.85862069,11.1,39.03793103,9.068965517,
24-05-2020,0,29.38965517,43.23103448,11.95517241,41.50344828,8.086206897,
25-05-2020,0,30.03793103,43.82068966,13.17931034,54.7137931,7.486206897,
26-05-2020,0,29.99310345,43.09655172,15.67241379,53.44482759,7.927586207,
27-05-2020,0,29.33793103,43.32758621,16.67586207,46.17241379,7.213793103,
28-05-2020,0,29.32413793,43.85517241,14.35172414,39.50344828,7.724137931,
29-05-2020,0,29.45517241,42.68275862,16.5137931,40.64482759,8.610344828,
30-05-2020,0.031034483,29.69310345,42.48275862,18.76896552,54.8862069,8.279310345,
31-05-2020,0,29.61724138,40.29655172,25.65172414,58.03103448,7.644827586,
01-06-2020,10.71724138,23.44482759,40.22068966,27.03793103,91.67931034,10.76551724,0.137931034
02-06-2020,2.696551724,23.54137931,34.79655172,46.24482759,93.04827586,9.162068966,0.055172414
03-06-2020,22.5862069,22.68965517,35.92413793,41.92068966,93.30344828,6.982758621,0.027586207
04-06-2020,0.693103448,25.72068966,33.47586207,55.03103448,87.48965517,11.64827586,0.744827586
05-06-2020,0,24.95517241,35.58275862,38.31724138,73.80689655,14.53793103,0.217241379
06-06-2020,0,26.19655172,36.93448276,35.18965517,69.39310345,9.94137931,0.044827586
07-06-2020,0.35862069,27.10689655,37.35862069,33.26551724,68.50344828,9.85862069,0.293103448
08-06-2020,0.103448276,27.52758621,37.33448276,34.39310345,67.34827586,11.11724138,0.051724138
09-06-2020,0,27.93103448,37.93103448,31.7862069,61.85172414,9.820689655,0.465517241
10-06-2020,10.75517241,24.45862069,38.32758621,34.33448276,95,9.651724138,0.25862069
11-06-2020,20.39310345,23.6137931,36.8862069,45.21724138,96.30344828,10.73793103,0.079310345
12-06-2020,10.34137931,22.85862069,29.06896552,84.44482759,96.94482759,9.982758621,0.196551724
13-06-2020,0.096551724,25.11724138,30.06896552,78.20344828,93.84137931,7.472413793,0.15862069
14-06-2020,5.796551724,25.38275862,35.1862069,55.32758621,94.97586207,8.524137931,0
15-06-2020,1.817241379,26.12758621,32.48275862,68.42413793,91.14137931,8.717241379,0.137931034
16-06-2020,9.872413793,24.90344828,34.67586207,56.93793103,96.20689655,9.179310345,0.237931034
17-06-2020,4.517241379,24.92758621,32.11034483,74.57931034,93.62413793,8.862068966,0.989655172
18-06-2020,6.024137931,24.23448276,30.60689655,77.77586207,92.7137931,9.075862069,0.444827586
19-06-2020,24.01034483,23.7862069,33.39655172,64.38965517,95.45862069,11.47241379,0.837931034
20-06-2020,0.24137931,25.26896552,30.93448276,76.29310345,91.02413793,9.431034483,0.548275862
21-06-2020,13.87931034,24.32758621,33.75172414,61.28275862,92.82413793,10.36896552,0.065517241
22-06-2020,0.006896552,25.8,30.47931034,72.55862069,87.9862069,9.479310345,1.093103448
23-06-2020,4.862068966,24.62758621,32.29310345,62.4,89.53448276,9.903448276,0.131034483
24-06-2020,1.517241379,25.47586207,33.88275862,56.47931034,90.44137931,7.875862069,0.020689655
25-06-2020,0.05862069,26.30344828,37.02413793,47.20344828,88.00689655,6.068965517,0.013793103
26-06-2020,1.310344828,25.64482759,37.1137931,48.35862069,89.67241379,6.672413793,0.003448276
27-06-2020,0.006896552,26.02068966,35.20689655,53.77931034,88.12068966,5.351724138,0
28-06-2020,7.434482759,24.39655172,36.79655172,46.43103448,93.64137931,9.120689655,0.003448276
29-06-2020,1,25.66206897,35.15517241,53.62068966,91.03103448,7.255172414,0.017241379
30-06-2020,3.065517241,25.42413793,35.11724138,55.32068966,94.31724138,6.465517241,0.244827586
01-07-2020,10.30344828,24.4991954,35.53850575,59.24574713,96.2987931,8.5,0
02-07-2020,9.348275862,24.89885057,34.31856322,64.2316092,96.0108046,9.14137931,0.134482759
03-07-2020,2.817241379,25.40344828,34.76511494,57.6516092,94.69281609,9.027586207,0.05862069
04-07-2020,6.506896552,24.38534483,34.22557471,64.2454023,96.11178161,9.755172414,0.179310345
05-07-2020,1.84137931,24.37097701,32.16534483,70.50471264,92.90804598,8.396551724,0.837931034
06-07-2020,14.33103448,23.53827586,30.24344828,77.08074713,95.70224138,9.827586207,0.679310345
07-07-2020,0.062068966,25.81201149,30.18804598,78.78074713,92.21867816,7.25862069,0.268965517
08-07-2020,1.434482759,24.17425287,33.14448276,66.52954023,94.59155172,8.682758621,0.117241379
09-07-2020,5.127586207,24.12821839,35.80367816,55.45005747,95.83362069,9.686206897,0.348275862
10-07-2020,15.46551724,23.28494253,32.75649425,69.95706897,95.70488506,8.665517241,0.331034483
11-07-2020,5.910344828,24.26551724,29.94258621,81.99965517,94.15362069,7.413793103,0.648275862
12-07-2020,2.889655172,25.41195402,32.52258621,71.53614943,94.32258621,8.362068966,0.020689655
13-07-2020,1.131034483,25.01402299,33.23448276,67.80683908,94.61247126,7.955172414,0
14-07-2020,0.010344828,25.91867816,32.37873563,69.90557471,93.42781609,6.131034483,0.093103448
15-07-2020,3.779310345,23.88925287,29.49787356,80.24396552,96.59333333,7.072413793,0.327586207
16-07-2020,17.2,23.36816092,28.78614943,85.51747126,96.24126437,7.293103448,0.486206897
17-07-2020,2.737931034,23.26264368,29.37632184,81.35545977,95.21873563,7.751724138,0.7
18-07-2020,1.786206897,23.9445977,32.7416092,69.63586207,93.35695402,7.868965517,0.186206897
19-07-2020,0.396551724,25.05528736,34.70224138,58.55034483,93.62689655,7.096551724,0.106896552
20-07-2020,16.76551724,23.51327586,33.83442529,66.04528736,95.08603448,7.872413793,0.04137931
21-07-2020,10.48275862,24.68247126,31.82206897,76.26275862,96.97028736,6.455172414,0
22-07-2020,1.344827586,25.45586207,32.64149425,72.60689655,95.57798851,6.403448276,0
